price,lat,lng,updated,type,paseo,carretera,bulevar,autovia,calle,parque,plaza,avenida,publisher,age,garage,lift,surface,net_surface,garden,rooms,condition,bathrooms
899950.0,40.432026,-3.6793471,1672873800.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,125.0,,no,3.0,,3.0
229000.0,40.40569,-3.7451818,1674601740.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,10.0,no,no,62.0,,no,2.0,,1.0
850000.0,40.4353353,-3.6762318,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,50.0,yes,yes,130.0,,no,3.0, A reformar,2.0
175000.0,40.7281067,-3.8670672,1673651340.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,75.0,63.0,no,2.0,,2.0
132000.0,40.5501932,-3.3241699,1673305740.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,94.0,,no,3.0,,1.0
737000.0,40.4273,-3.71414,1674860940.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,79.0,,no,2.0, A estrenar,1.0
824900.0,40.430168138,-3.717375179,1673996940.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,159.0,135.0,no,7.0,,3.0
1200000.0,40.4279182,-3.7188258,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,257.0,,no,3.0,,2.0
950000.0,40.4291763,-3.71672,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,136.0,,no,3.0,,2.0
1200000.0,40.4262597,-3.7175912,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,252.0,,no,5.0,,2.0
,40.255688,-4.051896,1672873800.0,Apartamento,1,1,1,1,1,1,1,1,particular,20.0,no,no,30.0,,yes,1.0, En buen estado,1.0
890000.0,40.4069034,-3.6744187,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,199.0,145.0,no,4.0,,3.0
525000.0,40.4139571,-3.6705758,1674083340.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,125.0,117.0,yes,4.0, A reformar,2.0
399000.0,40.4139571,-3.6705758,1672960200.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,81.0,78.0,no,2.0, A estrenar,1.0
130000.0,40.3975602,-3.6674534,1672960140.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,32.0,29.0,no,1.0,,1.0
129000.0,40.3818,-3.69311,1672614420.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,39.0,34.0,no,,,1.0
190000.0,40.3658086,-3.6993876,1673564760.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,30.0,no,yes,127.0,99.0,no,4.0,,2.0
180000.0,40.38897,-3.6639245,1674256140.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,yes,63.0,,no,2.0,,1.0
240000.0,40.3860109,-3.641859,1672873800.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,113.0,113.0,no,3.0,,2.0
1860000.0,40.4126262,-3.7035066,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,252.0,,no,2.0,,3.0
310000.0,40.4019208,-3.6927301,1673824080.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,72.0,,no,3.0, A reformar,1.0
230000.0,40.4022056909746,-3.69726665955625,1674687900.0,Apartamento,2,2,2,2,2,2,2,2,particular,20.0,no,yes,40.0,40.0,no,1.0, En buen estado,1.0
415000.0,40.4011401,-3.6970353,1673651340.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,85.0,75.0,no,2.0, En buen estado,2.0
,40.4020876374175,-3.69243231165555,1674947280.0,Apartamento,1,1,1,1,1,1,1,1,particular,30.0,no,no,18.0,17.0,no,1.0, En buen estado,1.0
135000.0,40.6180005081543,-4.01008841146239,1672787400.0,Apartamento,3,3,3,3,3,3,3,3,inmobiliaria,30.0,no,yes,55.0,50.0,yes,1.0, En buen estado,1.0
160000.0,40.6208536,-4.0218601,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,52.0,,no,1.0, En buen estado,1.0
395000.0,40.5250325,-3.8916706,1672873800.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,126.0,,no,2.0,,1.0
1390299.0,40.4777724,-3.7376505,1674860940.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,271.0,,no,5.0, A reformar,3.0
336000.0,40.4801538,-3.6859877,1672873800.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,39.0,,no,1.0, A reformar,1.0
719999.0,40.4718708,-3.6324816,1672614600.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,36.0,,no,1.0,,1.0
199000.0,40.3910298,-3.6686588,1674169740.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,50.0,no,no,89.0,80.0,no,3.0, A reformar,1.0
189000.0,40.4067944,-3.7336096,1674342540.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,59.0,47.0,no,1.0,,2.0
960000.0,40.4275545,-3.6863797,1672873800.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,10.0,yes,yes,90.0,85.0,no,1.0, En buen estado,1.0
3000000.0,40.4257928,-3.6828983,1674083220.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,yes,yes,250.0,,no,4.0, A estrenar,5.0
3000000.0,40.42485,-3.683134,1674860940.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,250.0,,no,4.0, A estrenar,5.0
4900000.0,40.421104165,-3.684256468,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,280.0,,no,3.0,,4.0
3700000.0,40.4289671,-3.6828431,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,402.0,,no,5.0,,5.0
4250000.0,40.4252109,-3.6805266,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,285.0,,no,4.0,,5.0
1100000.0,40.4232197,-3.6805566,1672873800.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,75.0,,no,2.0,,2.0
93200.0,40.4426232154585,-3.56782866945481,1673219340.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,28.0,,no,,,1.0
93200.0,40.4426232154585,-3.56782866945481,1673737560.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,28.0,,no,1.0,,1.0
115000.0,40.4426232154585,-3.56782866945481,1675033500.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,28.0,,no,1.0,,1.0
93200.0,40.4426232154585,-3.56782866945481,1673219340.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,28.0,,no,,,1.0
80300.0,40.4426232154585,-3.56782866945481,1674947040.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,28.0,,no,1.0,,1.0
239000.0,40.4453163,-3.5881412,1672960200.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,66.0,47.0,no,1.0, En buen estado,1.0
169000.0,40.444046,-3.5824006,1672959900.0,Apartamento,1,1,1,1,1,1,1,1,particular,10.0,yes,yes,48.0,38.0,yes,1.0, En buen estado,1.0
174999.0,40.4440463,-3.5824005,1672614600.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,58.0,,yes,1.0,,1.0
95000.0,40.4442016,-3.5683377,1673132940.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,27.0,,no,1.0, A reformar,1.0
190000.0,40.442693549,-3.583268924,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,10.0,yes,yes,49.0,36.0,no,1.0, En buen estado,1.0
94500.0,40.2382193,-3.7611618,1674947340.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,38.0,,no,1.0, En buen estado,1.0
1845000.0,40.4391327,-3.6926769,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,231.0,,no,3.0,,4.0
830000.0,40.4422385,-3.6996729,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,96.0,,no,2.0,,2.0
340000.0,40.4407878,-3.6989327,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,58.0,,no,1.0,,1.0
280250.0,40.4418547,-3.7019999,1674774480.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,yes,45.0,45.0,no,1.0, En buen estado,1.0
575000.0,40.4293633,-3.6867756,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,48.0,,no,1.0, En buen estado,1.0
3075000.0,40.4361136,-3.6844635,1673996640.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,270.0,,no,4.0, A estrenar,5.0
695000.0,40.4351904,-3.6841721,1674860880.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,57.0,,no,1.0, A estrenar,1.0
299000.0,40.4293633,-3.6867756,1672528200.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,40.0,,no,1.0, A reformar,1.0
1990000.0,40.4360258,-3.684191,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,236.0,,no,5.0,,3.0
3200000.0,40.4357,-3.6807971,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,233.0,,no,3.0,,4.0
2490000.0,40.4341161,-3.6809219,1672960200.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,199.0,,no,3.0,,3.0
849000.0,40.4351822,-3.6846491,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,86.0,,no,2.0,,2.0
2400000.0,40.4331496,-3.6863264,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,192.0,,no,3.0,,4.0
799950.0,40.440194,-3.6799175,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,115.0,,no,3.0,,3.0
759950.0,40.4327037,-3.6857643,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,90.0,,no,2.0,,2.0
3185000.0,40.4344265,-3.6808785,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,380.0,,no,5.0,,4.0
699950.0,40.4323583,-3.68328,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,80.0,,no,2.0,,2.0
615000.0,40.4992005,-3.6587647,1672614600.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,120.0,,no,,,2.0
92000.0,40.1646918,-3.6216605,1672787400.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,10.0,no,no,47.0,40.0,no,1.0, En buen estado,1.0
185000.0,40.4391861,-3.6110738,1674860940.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,80.0,70.0,no,3.0,,1.0
245000.0,40.4333965,-3.6228295,1674428940.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,117.0,,no,1.0, En buen estado,1.0
237500.0,40.4223714,-3.6024572,1672960020.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,58.0,,yes,1.0, En buen estado,1.0
225000.0,40.4286584,-3.6005241,1674688140.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,64.0,,yes,1.0, En buen estado,1.0
70000.0,40.3825326,-3.6652233,1672960200.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,51.0,,no,2.0,,1.0
110000.0,40.39238,-3.6652475,1674688140.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,35.0,,no,, En buen estado,1.0
192000.0,40.5501724,-3.6253921,1674947340.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,73.0,65.0,no,1.0, En buen estado,1.0
,40.414795,-3.7066915,1674169560.0,Apartamento,1,1,1,1,1,1,1,1,particular,10.0,no,yes,122.0,,no,4.0, En buen estado,2.0
980000.0,40.4173049,-3.7061043,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,151.0,,no,3.0,,2.0
431000.0,40.45069,-3.6948876,1672959960.0,Apartamento,2,2,2,2,2,2,2,2,particular,30.0,no,yes,68.0,53.0,no,1.0, En buen estado,1.0
1185000.0,40.4519706,-3.6933928,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,127.0,,no,3.0,,2.0
1135000.0,40.4519706,-3.6933928,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,122.0,,no,3.0,,2.0
899000.0,40.4519706,-3.6933928,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,95.0,,no,2.0,,2.0
67500.0,40.8260625,-3.5346425,1673824080.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,72.0,,no,2.0, A reformar,1.0
1490000.0,40.432852,-3.6988027,1674169740.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,142.0,123.0,no,3.0, A estrenar,3.0
123500.0,40.4222886,-3.7055589,1672701000.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,no,26.0,26.0,no,1.0, A reformar,1.0
295000.0,40.4288351,-3.7045777,1674428700.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,45.0,45.0,no,1.0, En buen estado,1.0
322500.0,40.4238646,-3.7041009,1672700760.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,68.0,50.0,no,1.0,,1.0
196000.0,40.4248993,-3.7058366,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,32.0,,no,1.0,,1.0
859000.0,40.4251674,-3.7072501,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,115.0,,no,3.0,,3.0
647000.0,40.4280265,-3.702122,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,121.0,,no,2.0,,2.0
959000.0,40.4248993,-3.7058366,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,119.0,,no,3.0,,3.0
825000.0,40.4225395,-3.7038967,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,124.0,,no,2.0,,2.0
1199000.0,40.4288822,-3.7024975,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,134.0,,no,3.0,,3.0
790000.0,40.4284112,-3.7059476,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,102.0,,no,2.0,,2.0
919000.0,40.4280572,-3.7033544,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,112.0,,no,3.0,,3.0
289000.0,40.4283581,-3.7129511,1674688140.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,42.0,40.0,no,1.0,,1.0
839000.0,40.4257937,-3.7085272,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,106.0,,no,3.0,,3.0
700000.0,40.429750367,-3.708902368,1672787400.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,115.0,,no,3.0,,2.0
105000.0,40.4676595,-3.7007853,1672873800.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,40.0,,no,1.0, En buen estado,1.0
245000.0,40.5306586,-3.6518926,1673737740.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,no,50.0,,yes,1.0, A reformar,1.0
115500.0,40.4992599,-4.0647254,1672528200.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,20.0,no,no,35.0,,no,1.0, En buen estado,1.0
249999.0,40.1977053,-3.6673579,1672614600.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,124.0,120.0,yes,2.0, En buen estado,2.0
389500.0,40.3975371,-3.603557,1673651340.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,102.0,77.0,no,3.0,,2.0
119000.0,40.6305112,-4.0080942,1674256080.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,20.0,yes,yes,55.0,48.0,no,1.0, En buen estado,1.0
120000.0,40.6281957,-4.0019532,1674083340.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,20.0,no,no,55.0,50.0,no,1.0, En buen estado,1.0
116000.0,40.6276508,-4.0081257,1675033740.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,20.0,no,yes,45.0,40.0,yes,1.0, A reformar,1.0
145000.0,40.629911,-4.0084548,1672960200.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,10.0,yes,yes,60.0,55.0,no,1.0, En buen estado,1.0
130000.0,40.6284094,-4.0022841,1672787400.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,10.0,yes,no,50.0,42.0,no,1.0, En buen estado,1.0
190000.0,40.449023444,-4.003947573,1674860940.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,51.0,,no,1.0, En buen estado,1.0
130000.0,40.3525374,-3.6891537,1674083340.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,45.0,,no,,,1.0
135000.0,40.352858453,-3.689327476,1674083340.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,45.0,,no,1.0,,1.0
,40.35449,-3.6879077,1673392140.0,Apartamento,1,1,1,1,1,1,1,1,particular,10.0,no,no,43.0,42.0,no,1.0, En buen estado,1.0
120100.0,40.3612928,-3.6886028,1673824080.0,Apartamento,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,103.0,,no,, A reformar,
,40.346607,-3.7152073,1672528020.0,Apartamento,1,1,1,1,1,1,1,1,particular,0.0,no,no,40.0,,no,1.0, A estrenar,1.0
115000.0,40.3840585,-3.6072456,1673564760.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,50.0,no,no,53.0,51.0,no,2.0,,1.0
131000.0,40.442269086745,-3.5321437980783,1672873800.0,Apartamento,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,55.0,43.0,no,2.0,,1.0
135000.0,40.4353704,-3.4717912,1674947280.0,Apartamento,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,58.0,54.0,yes,1.0, En buen estado,1.0
410000.0,40.5881862,-4.153721,1641942480.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,120.0,115.0,no,3.0, En buen estado,3.0
360000.0,40.3846786,-3.7284254,1672787400.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,109.0,,yes,2.0, Reformado,2.0
1175000.0,40.4102498,-3.7089673,1672614600.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,171.0,,no,4.0, A estrenar,3.0
330000.0,40.3997,-3.7032688,1673046420.0,Ático,0,0,0,0,0,0,0,0,particular,50.0,no,yes,68.0,68.0,no,1.0, En buen estado,1.0
595000.0,40.4027808,-3.7032158,1674860940.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,,no,yes,138.0,,no,3.0, A reformar,2.0
499000.0,40.3991699,-3.6705092,1672960200.0,Ático,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,109.0,100.0,no,2.0,,1.0
750000.0,40.4045056,-3.6697784,1673132940.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,130.0,125.0,no,3.0,,2.0
525000.0,40.4036512,-3.6784201,1672787400.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,123.0,111.0,no,4.0, En buen estado,2.0
540000.0,40.4005153,-3.6742202,1672873800.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,90.0,,no,3.0, A reformar,2.0
220000.0,40.5383736,-3.6348863,1672787400.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,,yes,no,82.0,53.0,no,2.0, En buen estado,2.0
895000.0,40.556652,-3.6473398,1672787100.0,Ático,2,2,2,2,2,2,2,2,particular,0.0,yes,yes,244.0,103.0,no,3.0, En buen estado,2.0
1395000.0,40.520418039,-3.662328718,1672700880.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,271.0,,yes,5.0, En buen estado,5.0
1390000.0,40.5306586,-3.6518926,1674688140.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,306.0,,yes,5.0, En buen estado,5.0
299999.0,40.6014868,-3.4972299,1674774540.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,152.0,132.0,no,3.0,,3.0
185000.0,40.38337,-3.7036102,1674860880.0,Ático,2,2,2,2,2,2,2,2,particular,20.0,no,no,60.0,50.0,no,1.0, En buen estado,1.0
639000.0,40.3927351,-3.6926459,1672960200.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,110.0,,no,5.0, A reformar,2.0
639000.0,40.3943503,-3.693906,1672787400.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,148.0,,no,5.0, A reformar,2.0
420000.0,40.3963470458984,-3.69530963897705,1673219220.0,Ático,1,1,1,1,1,1,1,1,particular,50.0,yes,yes,70.0,,no,2.0, A reformar,1.0
829000.0,40.556345,-3.646779,1673046600.0,Ático,2,2,2,2,2,2,2,2,inmobiliaria,,yes,yes,189.0,,no,3.0, En buen estado,2.0
829000.0,40.5560102,-3.6477773,1674774540.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,281.0,244.0,no,3.0,,2.0
829000.0,40.5559381,-3.6485381,1672701000.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,244.0,,no,, En buen estado,2.0
829000.0,40.558218,-3.648215,1673132820.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,5.0,yes,yes,244.0,195.0,yes,3.0, En buen estado,2.0
814000.0,40.5390052,-3.6211728,1672701000.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,126.0,,no,3.0, A estrenar,2.0
804000.0,40.5390052,-3.6211728,1672701000.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,126.0,,no,3.0, A estrenar,2.0
193000.0,40.291592,-3.7913461,1672701000.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,80.0,,no,2.0, En buen estado,1.0
265000.0,40.2921125,-3.7923434,1674688140.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,126.0,,no,4.0, En buen estado,2.0
460000.0,40.4546498,-3.7057221,1673737740.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,134.0,,no,5.0, En buen estado,2.0
850000.0,40.4592895,-3.7023755,1672701000.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,90.0,,no,2.0, A reformar,2.0
235000.0,40.4578758,-3.7082012,1673132940.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,30.0,no,no,59.0,,no,1.0, En buen estado,1.0
285000.0,40.453484,-3.706332,1674860940.0,Ático,1,1,1,1,1,1,1,1,particular,10.0,yes,yes,60.0,41.0,no,1.0, En buen estado,1.0
930000.0,40.4498409,-3.7084862,1672787400.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,231.0,,no,5.0, A reformar,3.0
369000.0,40.4605041,-3.7051378,1672701000.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,73.0,,no,1.0, A estrenar,1.0
214900.0,40.4582657,-3.7073585,1673737740.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,57.0,,no,2.0, Reformado,1.0
253000.0,40.195198,-3.6827693,1672700880.0,Ático,1,1,1,1,1,1,1,1,particular,10.0,yes,yes,84.0,,no,2.0, En buen estado,2.0
,40.4064737,-3.9948865,1674601680.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,115.0,,no,4.0,,3.0
69000.0,40.3491798,-3.6855596,1674083160.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,10.0,no,no,75.0,70.0,no,2.0, En buen estado,1.0
397000.0,40.355103604,-3.681122201,1672960200.0,Ático,2,2,2,2,2,2,2,2,inmobiliaria,,yes,yes,178.0,100.0,no,3.0,,2.0
339700.0,40.375623,-3.748533,1672960200.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,no,79.0,,no,2.0, A estrenar,1.0
457400.0,40.3663357,-3.7557735,1674947340.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,,yes,yes,102.0,,no,3.0, A estrenar,2.0
460000.0,40.399164886,-3.729035599,1673392140.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,117.0,,yes,2.0, A estrenar,2.0
300000.0,40.3959991,-3.726981,1673392140.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,79.0,,yes,1.0, A estrenar,2.0
329000.0,40.3966009,-3.7148109,1672873800.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,50.0,no,yes,92.0,88.0,no,2.0, En buen estado,1.0
440000.0,40.3950651,-3.7259071,1672873800.0,Ático,2,2,2,2,2,2,2,2,inmobiliaria,20.0,no,no,139.0,116.0,no,3.0, A reformar,2.0
132999.0,40.3853,-3.74566,1672614600.0,Ático,2,2,2,2,2,2,2,2,inmobiliaria,,no,no,60.0,,no,2.0, En buen estado,1.0
430000.0,40.339987,-3.5167589,1672787280.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,169.0,145.0,yes,3.0, En buen estado,2.0
158000.0,40.1615715100128,-3.61980635312382,1641855900.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,20.0,yes,yes,118.0,110.0,no,3.0, En buen estado,2.0
200000.0,40.1615163723392,-3.61872837478287,1672960200.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,20.0,no,no,130.0,110.0,no,3.0, En buen estado,2.0
103000.0,40.1581515,-3.619315,1673305440.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,20.0,no,yes,70.0,56.0,yes,1.0, En buen estado,1.0
1390000.0,40.4825186,-3.6753684,1672960200.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,30.0,yes,yes,282.0,180.0,yes,4.0, A estrenar,3.0
2600000.0,40.4648792,-3.6824814,1674342540.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,5.0,yes,yes,486.0,383.0,no,4.0, A estrenar,5.0
1250000.0,40.4817096,-3.6746103,1674860820.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,223.0,217.0,no,4.0,,3.0
1400000.0,40.4676029,-3.6816601,1672787400.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,yes,yes,224.0,,no,5.0, A reformar,3.0
730000.0,40.4592783233248,-3.69529174505323,1674428940.0,Ático,1,1,1,1,1,1,1,1,inmobiliaria,,no,no,232.0,181.0,no,3.0,,2.0
360000.0,40.4624735,-3.6946876,1674860760.0,Ático,2,2,2,2,2,2,2,2,inmobiliaria,,no,yes,35.0,,no,, A estrenar,1.0
475000.0,40.4614847,-3.6952288,1672787400.0,Ático,0,0,0,0,0,0,0,0,inmobiliaria,,no,yes,100.0,100.0,no,3.0, En buen estado,2.0
